kingdom,phylum,class,order,family,genus,species,scientificName,verbatimScientificName,publishingOrgKey,decimalLatitude,decimalLongitude,eventDate
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Lepiota,Lepiota cristata,Lepiota cristata (Bolton) P.Kumm.,Lepiota cristata (Bolton: Fr.) P. Kumm.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2019-10-30T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Cuphophyllus,Cuphophyllus virgineus,Cuphophyllus virgineus (Wulfen) Kovalenko,Cuphophyllus virgineus (Wulfen) Kovalenko,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2019-10-30T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Boletales,Gomphidiaceae,Chroogomphus,Chroogomphus helveticus,Chroogomphus helveticus (Singer) M.M.Moser,Chroogomphus helveticus (Singer) M.M. Moser,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2019-11-09T00:00:00
Fungi,Ascomycota,Leotiomycetes,Rhytismatales,Rhytismataceae,Colpoma,Colpoma quercinum,Colpoma quercinum (Pers.) Wallr.,Colpoma quercinum (Pers.) Wallr.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2013-03-03T00:00:00
Fungi,Ascomycota,Sordariomycetes,Coronophorales,Bertiaceae,Bertia,Bertia moriformis,Bertia moriformis (Tode) De Not.,Bertia moriformis (Tode) de Not.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2013-03-03T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Russulales,Stereaceae,Stereum,Stereum ochraceoflavum,Stereum ochraceo-flavum (Schwein.) Ellis,Stereum ochraceoflavum (Schwein.) Ellis,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2013-03-03T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Amanita strobiliformis,Amanita strobiliformis (Paulet ex Vittad.) Bertill.,Amanita strobiliformis (Paulet) Bertillon,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10838,7.27395,2015-06-03T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Polyporales,Irpicaceae,Ceriporia,Ceriporia viridans,Ceriporia viridans (Berk. & Broome) Donk,Ceriporia viridans (Berk. et Broome) Donk,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2015-08-08T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Russulales,Xenasmataceae,Xenasmatella,Xenasmatella ardosiaca,Phlebiella ardosiaca (Bourdot & Galzin) K.H.Larss. & Hjortstam,Phlebiella ardosiaca (Bourdot et Galzin) Larss. et Hjortst.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2015-08-08T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Hypholoma,Hypholoma lateritium,Hypholoma sublateritium (Fr.) Quél.,Hypholoma sublateritium (Fr.) Quel.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2015-10-04T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Galerina,Galerina stylifera,Galerina stylifera (G.F.Atk.) A.H.Sm. & Singer,Galerina stylifera (G.F. Atk.) A.H. Sm. et Singer,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2015-10-23T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pleurotaceae,Resupinatus,Resupinatus applicatus,Resupinatus applicatus (Batsch) Gray,Resupinatus applicatus (Batsch: Fr.) Gray,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15335,7.27381,2020-01-20T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Boletales,Suillaceae,Suillus,Suillus luteus,Suillus luteus (L.) Gray,Suillus luteus (L.:Fr.) Gray,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15343,7.33974,2015-10-31T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Lactarius,Lactarius glyciosmus,Lactarius glyciosmus (Fr.) Fr.,Lactarius glyciosmus (Fr.: Fr.) Fr.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10838,7.27395,2015-10-31T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Schizoporaceae,Xylodon,Xylodon nesporii,Xylodon nesporii (Bres.) Hjortstam & Ryvarden,Xylodon nespori (Bres.) Hjortstam & Ryvarden,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15343,7.33974,2015-10-31T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Crepidotaceae,Simocybe,Simocybe sumptuosa,Simocybe sumptuosa (P.D.Orton) Singer,Simocybe sumptuosa (Orton) Singer,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15343,7.33974,2015-10-31T00:00:00
Fungi,Ascomycota,Dothideomycetes,,,Catinella,Catinella olivacea,Catinella olivacea (Batsch) Boud.,Catinella olivacea (Batsch: Pers.) Boud.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15343,7.33974,2015-10-31T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Russula,Russula fellea,Russula fellea (Fr.) Fr.,Russula fellea Fr.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15343,7.33974,2015-10-31T00:00:00
Fungi,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Claviceps,Claviceps purpurea,Claviceps purpurea (Fr.) Tul.,Claviceps purpurea (Fr.) Tul.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2020-08-30T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Gloeophyllales,Gloeophyllaceae,Neolentinus,Neolentinus adhaerens,Lentinus adhaerens (Alb. & Schwein.) Fr.,Lentinus adhaerens (Alb. et Schwein.: Fr.) Fr.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2016-02-28T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Hymenochaetaceae,Hymenochaete,Hymenochaete rubiginosa,Hymenochaete rubiginosa (Dicks.) Lév.,Hymenochaete rubiginosa (Dicks.: Fr.) Lev.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15324,7.20788,2016-03-20T00:00:00
Fungi,Ascomycota,Pezizomycetes,Pezizales,Morchellaceae,Verpa,Verpa bohemica,Verpa bohemica (Krombh.) J.Schröt.,Verpa bohemica (Krombholz) Schroeter,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15335,7.27381,2016-04-11T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Polyporus,Polyporus umbellatus,Dendropolyporus umbellatus (Pers.) Jülich,Dendropolyporus umbellatus (Pers.:Fr.) Juelich,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10826,7.20807,2016-07-13T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Amanita phalloides,Amanita phalloides (Vaill. ex Fr.) Link,Amanita phalloides (Fr.: Fr.) Link,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10826,7.20807,2016-08-15T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Russula,Russula rosea,Russula rosea Pers.,Russula rosea Pers.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10826,7.20807,2016-08-15T00:00:00
Fungi,Ascomycota,Pezizomycetes,Pezizales,Tuberaceae,Tuber,Tuber excavatum,Tuber excavatum Vittad.,Tuber excavatum Vittad.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10826,7.20807,2016-09-04T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Pholiota,Pholiota gummosa,Pholiota gummosa (Lasch) Singer,Pholiota gummosa (Lasch) Singer,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2016-10-30T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Mallocybe,Mallocybe terrigena,Inocybe terrigena (Fr.) Kühner,Inocybe terrigena (Fr.) Kuehner,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2016-11-01T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Rubroboletus,Rubroboletus satanas,Boletus satanas Lenz,Boletus satanas Lenz,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15335,7.27381,2016-08-22T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Mycena,Mycena epipterygia,Mycena epipterygia (Scop.) Gray,Mycena epipterygia (Scop.) Gray,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2016-11-17T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Macrolepiota,Macrolepiota mastoidea,Macrolepiota mastoidea (Fr.) Singer,Macrolepiota mastoidea (Fr.) Singer,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15343,7.33974,2016-11-21T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Clitocybe,Clitocybe agrestis,Clitocybe agrestis Harmaja,Clitocybe agrestis Harmaja,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2016-10-02T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Collybia,Collybia cookei,Collybia cookei (Bres.) J.D.Arnold,Collybia cookei (Bres.) J.D. Arnold,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2016-10-02T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Physalacriaceae,Strobilurus,Strobilurus tenacellus,Strobilurus tenacellus (Pers.) Singer,Strobilurus tenacellus (Pers.:Fr.) Singer,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2016-10-02T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Hebeloma,Hebeloma sordescens,Hebeloma sordescens Vesterh.,Hebeloma sordescens Vesterh.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2015-10-19T00:00:00
Fungi,Ascomycota,Pezizomycetes,Pezizales,Tuberaceae,Tuber,Tuber brumale,Tuber brumale Vittad.,Tuber brumale Vittad.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15343,7.33974,2017-02-26T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Lentinus,Lentinus substrictus,Polyporus ciliatus Fr.,Polyporus ciliatus (Fr.: Fr.) Fr.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15343,7.33974,2017-03-23T00:00:00
Fungi,Ascomycota,Dothideomycetes,Hysteriales,Hysteriaceae,Hysterographium,Hysterographium fraxini,Hysterographium fraxini (Pers.) De Not.,Hysterographium fraxini (Pers.: Fr.) De Not.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2017-03-25T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Lentinus,Lentinus substrictus,Polyporus ciliatus Fr.,Polyporus ciliatus (Fr.: Fr.) Fr.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15324,7.20788,2017-03-26T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Agaricus bitorquis,Agaricus bitorquis (Quél.) Sacc.,Agaricus bitorquis (Quel.) Sacc.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10838,7.27395,2017-07-22T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Inosperma,Inosperma maculatum,Inocybe maculata Boud.,Inocybe maculata Boud.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10826,7.20807,2017-08-07T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Macrolepiota,Macrolepiota procera,Macrolepiota procera (Scop.) Singer,Macrolepiota procera (Scop.) Singer,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10838,7.27395,2017-08-26T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Daedaleopsis,Daedaleopsis confragosa,Daedaleopsis confragosa (Bolton) J.Schröt.,Daedaleopsis confragosa (Bolton: Fr.) J. Schroet.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10838,7.27395,2017-08-26T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Russula,Russula ochroleuca,Russula ochroleuca Fr.,Russula ochroleuca (Pers.) Fr.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10838,7.27395,2017-08-26T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Melanoleuca,Melanoleuca stridula,Melanoleuca stridula (Fr.) Singer,Melanoleuca stridula (Fr.) Metrod,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2017-10-22T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,Entoloma sericeum,Entoloma sericeum Quél.,Entoloma sericeum (Bull.) Quel.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2017-10-29T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Hypholoma,Hypholoma fasciculare,Hypholoma fasciculare (Huds.) P.Kumm.,Hypholoma fasciculare (Huds.: Fr.) P. Kumm.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2021-10-08T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Arrhenia,Arrhenia rickenii,Arrhenia rickenii (Hora) Watling,Arrhenia rickenii (Hora) Watling,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2017-12-17T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Lactarius,Lactarius albocarneus,Lactarius albocarneus Britzelm.,Lactarius albocarneus Britzelm.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10826,7.20807,2021-11-08T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Russula,Russula cavipes,Russula cavipes Britzelm.,Russula cavipes Britzelm.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2021-10-29T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Chlorophyllum,Chlorophyllum rhacodes,Chlorophyllum rhacodes (Vittad.) Vellinga,Chlorophyllum rhacodes (Vittad.) Vellinga,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2021-10-25T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Echinoderma,Echinoderma asperum,Echinoderma asperum (Pers.) Bon,Echinoderma asperum (Pers.:Fr.) Bon,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2021-10-25T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Parasola,Parasola auricoma,"Parasola auricoma (Pat.) Redhead, Vilgalys & Hopple","Parasola auricoma (Pat.) Redhead, Vilgalys & Hopple",64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15343,7.33974,2018-05-13T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lycoperdaceae,Bovista,Bovista plumbea,Bovista plumbea Pers.,Bovista plumbea Pers.: Pers.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10838,7.27395,2018-06-03T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Trametes,Trametes versicolor,Trametes versicolor (L.) Pilát,Trametes versicolor (L.: Fr.) Pilat,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15335,7.27381,2018-04-22T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,Entoloma clypeatum,Entoloma clypeatum (L.) P.Kumm.,Entoloma clypeatum (L.) P. Kumm.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10838,7.27395,2018-06-13T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Lactarius,Lactarius acerrimus,Lactarius acerrimus Britzelm.,Lactarius acerrimus Britzelm.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10838,7.27395,2018-06-13T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Russulales,Albatrellaceae,Albatrellopsis,Albatrellopsis confluens,Scutiger confluens (Alb. & Schwein.) Bondartsev & Singer,Scutiger confluens (Alb. et Schwein.) Fr.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10826,7.20807,2018-08-06T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinellus,Coprinellus disseminatus,Coprinellus disseminatus (Pers.) J.E.Lange,Coprinellus disseminatus (Pers. : Fr.) J. E. Lange,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10838,7.27395,2018-05-22T00:00:00
Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Xanthoriicola,Xanthoriicola physciae,Xanthoriicola physciae (Kalchbr.) D.Hawksw.,Xanthoriicola physciae (Kalchbr.) D. Hawksw.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15324,7.20788,2022-03-11T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Lenzites,Lenzites betulinus,Lenzites betulinus (L.) Fr.,Lenzites betulina (L.:Fr.) Fr.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15324,7.20788,2022-04-09T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Rhodocollybia,Rhodocollybia butyracea,Rhodocollybia butyracea (Bull.) Lennox,Rhodocollybia butyracea (Bull.Fr.) Lennox,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2018-12-02T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Physalacriaceae,Flammulina,Flammulina velutipes,Flammulina velutipes (Curtis) P.Karst.,Flammulina velutipes (M.A. Curtis: Fr.) P. Karst.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2018-12-06T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Kuehneromyces,Kuehneromyces mutabilis,Kuehneromyces mutabilis (Schaeff.) Singer & A.H.Sm.,Kuehneromyces mutabilis (Schaeff.: Fr.) Singer et A.H. Sm.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15324,7.20788,2019-05-01T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Megacollybia,Megacollybia platyphylla,Megacollybia platyphylla (Pers.) Kotl. & Pouzar,Megacollybia platyphylla (Pers.:Fr.) Moser,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2022-08-15T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Polyporales,Laetiporaceae,Laetiporus,Laetiporus sulphureus,Laetiporus sulphureus (Bull.) Murrill,Laetiporus sulphureus (Bull.: Fr.) Murrill,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15335,7.27381,2022-08-26T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,Coprinopsis picacea,"Coprinopsis picacea (Bull.) Redhead, Vilgalys & Moncalvo","Coprinopsis picacea (Bull. : Fr.) Redhead, Vilgalys & Moncalvo",64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15335,7.27381,2022-10-03T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Boletales,Suillaceae,Suillus,Suillus luteus,Suillus luteus (L.) Gray,Suillus luteus (L.:Fr.) Gray,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2019-05-21T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Lactarius,Lactarius zonarius,Lactarius zonarius (Bull.) Fr.,Lactarius zonarius (Bull.) Fr.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10838,7.27395,2022-10-15T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entocybe,Entocybe turbida,Entoloma turbidum (Fr.) Quél.,Entoloma turbidum (Fr.: Fr.) Quel.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10838,7.27395,2022-10-15T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Limacellopsis,Limacellopsis guttata,Limacella guttata (Pers.) Konrad & Maubl.,Limacella guttata (Fr.) Konrad et Maubl.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2022-10-13T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Daedaleopsis,Daedaleopsis tricolor,Daedaleopsis tricolor (Bull.) Bondartsev & Singer,Daedaleopsis tricolor (Bull.) Bondartsev et Singer,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15324,7.20788,2022-10-10T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Hydnaceae,Craterellus,Craterellus undulatus,Pseudocraterellus sinuosus (Fr.) Corner,Pseudocraterellus sinuosus (Fr.) Corner ex Heinem.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10826,7.20807,2022-10-31T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Psilocybe,Psilocybe coronilla,Stropharia coronilla (Bull.) Quél.,Stropharia coronilla (Bull.:Fr.) Quel.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2019-10-04T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Hemimycena,Hemimycena pithya,Hemimycena pithya (Pers.) Dörfelt,Hemimycena pithya (Fr.) Doerfelt,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2019-10-21T00:00:00
Fungi,Ascomycota,Leotiomycetes,Leotiales,Leotiaceae,Leotia,Leotia lubrica,Leotia lubrica (Scop.) Pers.,Leotia lubrica (Scop.) Pers.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10826,7.20807,2022-10-25T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Arrhenia,Arrhenia spathulata,Arrhenia spathulata (Fr.) Redhead,Arrhenia spathulata (Fr.) Redhead,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2019-10-30T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Lepiota,Lepiota subincarnata,Lepiota josserandii Bon & Boiffard,Lepiota josserandii Bon et Boiffard,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2019-10-30T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Tricholoma,Tricholoma cingulatum,Tricholoma cingulatum (Almfelt ex Fr.) Jacobashch,Tricholoma cingulatum (Fr.) Jacobasch,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2019-10-30T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Typhulaceae,Typhula,Typhula filiformis,Macrotyphula filiformis (Bull.) Paechn.,Macrotyphula filiformis (Bull. : Fr.) Paechn. : Rauschert,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2019-11-09T00:00:00
Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleomassariaceae,Pleomassaria,Pleomassaria carpini,Pleomassaria carpini (Fuckel) Sacc.,Pleomassaria carpini (Fuckel) Sacc.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15324,7.20788,2022-11-26T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Physalacriaceae,Flammulina,Flammulina velutipes,Flammulina velutipes (Curtis) P.Karst.,Flammulina velutipes (M.A. Curtis: Fr.) P. Karst.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15343,7.33974,2022-12-27T00:00:00
Fungi,Ascomycota,Dothideomycetes,Hysteriales,Hysteriaceae,Hysterographium,Hysterographium fraxini,Hysterographium fraxini (Pers.) De Not.,Hysterographium fraxini (Pers.: Fr.) De Not.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2013-03-03T00:00:00
Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Xanthoriicola,Xanthoriicola physciae,Xanthoriicola physciae (Kalchbr.) D.Hawksw.,Xanthoriicola physciae (Kalchbr.) D. Hawksw.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15324,7.20788,2020-02-20T00:00:00
Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Neonectria,,Neonectria Wollenw.,Neonectria,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10826,7.20807,2022-06-23T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lyophyllaceae,Calocybe,Calocybe gambosa,Calocybe gambosa (Fr.) Singer,Calocybe gambosa (Fr.: Fr.) Singer,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15324,7.20788,2020-05-19T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Xerocomellus,Xerocomellus chrysenteron,Xerocomus chrysenteron (Bull.) Quél.,Xerocomus chrysenteron (Bull.) Quel.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2020-06-06T00:00:00
Fungi,Ascomycota,Leotiomycetes,Helotiales,Erysiphaceae,Erysiphe,Erysiphe flexuosa,Erysiphe flexuosa (Peck) U.Braun & S.Takam.,Erysiphe flexuosa (Peck) U. Braun et S. Takam.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.15335,7.27381,2020-06-20T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Trametes,Trametes cinnabarina,Pycnoporus cinnabarinus (Jacq.) P.Karst.,Pycnoporus cinnabarinus (Jacq.: Fr.) P. Karst.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2021-07-29T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Russulales,Hericiaceae,Hericium,Hericium flagellum,Hericium flagellum (Scop.) Pers.,Hericium flagellum (Scop.) Pers.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10826,7.20807,2020-10-31T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Russula,Russula ochroleuca,Russula ochroleuca Fr.,Russula ochroleuca (Pers.) Fr.,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2021-10-08T00:00:00
Fungi,Basidiomycota,Agaricomycetes,Boletales,Suillaceae,Suillus,Suillus granulatus,Suillus granulatus (L.) Kuntze,Suillus granulatus (L.:Fr.) Kuntze,64ee55c9-570a-42af-b7da-3f13c6b4e5a9,47.10845,7.33982,2021-11-03T00:00:00
